timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669125609670,294,Survey Scale,405,Not Allowed,Backend 2-627,text,false,,314,272,1557,3556,http://192.168.0.16/:8080/survey/scale,294,0,0
1669125609686,278,Survey Scale,405,Not Allowed,Backend 2-461,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,278,0,0
1669125609683,283,Survey Scale,405,Not Allowed,Backend 2-787,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609664,302,Survey Scale,405,Not Allowed,Backend 2-1373,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,302,0,0
1669125609677,289,Survey Scale,405,Not Allowed,Backend 2-815,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,289,0,0
1669125609667,299,Survey Scale,405,Not Allowed,Backend 2-1669,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,299,0,0
1669125609683,283,Survey Scale,405,Not Allowed,Backend 2-1092,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609667,299,Survey Scale,405,Not Allowed,Backend 2-1239,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,299,0,0
1669125609683,283,Survey Scale,405,Not Allowed,Backend 2-1466,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609683,283,Survey Scale,405,Not Allowed,Backend 2-1280,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609681,286,Survey Scale,405,Not Allowed,Backend 2-1772,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,286,0,0
1669125609671,296,Survey Scale,405,Not Allowed,Backend 2-877,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,296,0,0
1669125609681,286,Survey Scale,405,Not Allowed,Backend 2-1583,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,286,0,0
1669125609671,296,Survey Scale,405,Not Allowed,Backend 2-880,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,296,0,0
1669125609681,286,Survey Scale,405,Not Allowed,Backend 2-1514,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,286,0,0
1669125609669,298,Survey Scale,405,Not Allowed,Backend 2-1585,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,298,0,0
1669125609680,287,Survey Scale,405,Not Allowed,Backend 2-1388,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,287,0,0
1669125609687,280,Survey Scale,405,Not Allowed,Backend 2-846,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,280,0,0
1669125609676,291,Survey Scale,405,Not Allowed,Backend 2-1110,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,291,0,0
1669125609676,291,Survey Scale,405,Not Allowed,Backend 2-1668,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,291,0,0
1669125609678,289,Survey Scale,405,Not Allowed,Backend 2-1616,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,289,0,0
1669125609681,286,Survey Scale,405,Not Allowed,Backend 2-1712,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,286,0,0
1669125609677,290,Survey Scale,405,Not Allowed,Backend 2-1084,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,290,0,0
1669125609677,290,Survey Scale,405,Not Allowed,Backend 2-1667,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,290,0,0
1669125609677,290,Survey Scale,405,Not Allowed,Backend 2-825,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,290,0,0
1669125609677,290,Survey Scale,405,Not Allowed,Backend 2-1011,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,290,0,0
1669125609687,280,Survey Scale,405,Not Allowed,Backend 2-1290,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,280,0,0
1669125609663,304,Survey Scale,405,Not Allowed,Backend 2-1930,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,304,0,0
1669125609663,304,Survey Scale,405,Not Allowed,Backend 2-826,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,304,0,0
1669125609685,282,Survey Scale,405,Not Allowed,Backend 2-1457,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609685,283,Survey Scale,405,Not Allowed,Backend 2-1586,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609687,281,Survey Scale,405,Not Allowed,Backend 2-1285,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609669,299,Survey Scale,405,Not Allowed,Backend 2-801,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,299,0,0
1669125609688,280,Survey Scale,405,Not Allowed,Backend 2-1685,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,280,0,0
1669125609663,305,Survey Scale,405,Not Allowed,Backend 2-1706,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,305,0,0
1669125609681,287,Survey Scale,405,Not Allowed,Backend 2-1609,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,287,0,0
1669125609663,305,Survey Scale,405,Not Allowed,Backend 2-1158,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,305,0,0
1669125609681,287,Survey Scale,405,Not Allowed,Backend 2-1046,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,287,0,0
1669125609688,280,Survey Scale,405,Not Allowed,Backend 2-1202,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,280,0,0
1669125609663,305,Survey Scale,405,Not Allowed,Backend 2-1113,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,305,0,0
1669125609670,298,Survey Scale,405,Not Allowed,Backend 2-519,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,298,0,0
1669125609669,299,Survey Scale,405,Not Allowed,Backend 2-816,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,299,0,0
1669125609664,304,Survey Scale,405,Not Allowed,Backend 2-713,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,304,0,0
1669125609671,297,Survey Scale,405,Not Allowed,Backend 2-1148,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,297,0,0
1669125609667,301,Survey Scale,405,Not Allowed,Backend 2-1050,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,301,0,0
1669125609687,281,Survey Scale,405,Not Allowed,Backend 2-1355,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609669,299,Survey Scale,405,Not Allowed,Backend 2-781,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,299,0,0
1669125609684,284,Survey Scale,405,Not Allowed,Backend 2-1464,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609671,297,Survey Scale,405,Not Allowed,Backend 2-1901,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,297,0,0
1669125609684,285,Survey Scale,405,Not Allowed,Backend 2-1434,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609669,300,Survey Scale,405,Not Allowed,Backend 2-1927,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,300,0,0
1669125609687,282,Survey Scale,405,Not Allowed,Backend 2-1678,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609679,290,Survey Scale,405,Not Allowed,Backend 2-522,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,290,0,0
1669125609686,284,Survey Scale,405,Not Allowed,Backend 2-131,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609680,290,Survey Scale,405,Not Allowed,Backend 2-847,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,290,0,0
1669125609679,291,Survey Scale,405,Not Allowed,Backend 2-246,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,291,0,0
1669125609652,318,Survey Scale,405,Not Allowed,Backend 2-631,text,false,,314,272,1555,3554,http://192.168.0.16/:8080/survey/scale,318,0,0
1669125609682,288,Survey Scale,405,Not Allowed,Backend 2-379,text,false,,314,272,1554,3553,http://192.168.0.16/:8080/survey/scale,288,0,0
1669125609684,287,Survey Scale,405,Not Allowed,Backend 2-566,text,false,,314,272,1554,3553,http://192.168.0.16/:8080/survey/scale,287,0,0
1669125609684,287,Survey Scale,405,Not Allowed,Backend 2-592,text,false,,314,272,1554,3553,http://192.168.0.16/:8080/survey/scale,287,0,0
1669125609696,275,Survey Scale,405,Not Allowed,Backend 2-491,text,false,,314,272,1554,3553,http://192.168.0.16/:8080/survey/scale,275,0,0
1669125609686,285,Survey Scale,405,Not Allowed,Backend 2-537,text,false,,314,272,1554,3553,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609679,292,Survey Scale,405,Not Allowed,Backend 2-481,text,false,,314,272,1553,3552,http://192.168.0.16/:8080/survey/scale,292,0,0
1669125609686,285,Survey Scale,405,Not Allowed,Backend 2-595,text,false,,314,272,1553,3552,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609686,285,Survey Scale,405,Not Allowed,Backend 2-390,text,false,,314,272,1553,3552,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609669,302,Survey Scale,405,Not Allowed,Backend 2-1827,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,302,0,0
1669125609687,285,Survey Scale,405,Not Allowed,Backend 2-1374,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609669,303,Survey Scale,405,Not Allowed,Backend 2-1928,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,303,0,0
1669125609681,291,Survey Scale,405,Not Allowed,Backend 2-765,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,291,0,0
1669125609688,284,Survey Scale,405,Not Allowed,Backend 2-1201,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609680,292,Survey Scale,405,Not Allowed,Backend 2-824,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,292,0,0
1669125609650,323,Survey Scale,405,Not Allowed,Backend 2-517,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,323,0,0
1669125609671,302,Survey Scale,405,Not Allowed,Backend 2-789,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,302,0,0
1669125609694,279,Survey Scale,405,Not Allowed,Backend 2-1816,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,279,0,0
1669125609656,317,Survey Scale,405,Not Allowed,Backend 2-1531,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,317,0,0
1669125609654,319,Survey Scale,405,Not Allowed,Backend 2-974,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,319,0,0
1669125609657,316,Survey Scale,405,Not Allowed,Backend 2-521,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,316,0,0
1669125609688,285,Survey Scale,405,Not Allowed,Backend 2-1556,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609657,316,Survey Scale,405,Not Allowed,Backend 2-1537,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,316,0,0
1669125609656,317,Survey Scale,405,Not Allowed,Backend 2-1261,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,317,0,0
1669125609684,289,Survey Scale,405,Not Allowed,Backend 2-1256,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,289,0,0
1669125609654,319,Survey Scale,405,Not Allowed,Backend 2-975,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,319,0,0
1669125609684,289,Survey Scale,405,Not Allowed,Backend 2-1435,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,289,0,0
1669125609651,322,Survey Scale,405,Not Allowed,Backend 2-968,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,322,0,0
1669125609669,304,Survey Scale,405,Not Allowed,Backend 2-1593,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,304,0,0
1669125609688,285,Survey Scale,405,Not Allowed,Backend 2-1196,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609663,310,Survey Scale,405,Not Allowed,Backend 2-1924,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,310,0,0
1669125609655,318,Survey Scale,405,Not Allowed,Backend 2-972,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,318,0,0
1669125609678,295,Survey Scale,405,Not Allowed,Backend 2-1252,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,295,0,0
1669125609688,285,Survey Scale,405,Not Allowed,Backend 2-1197,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609680,293,Survey Scale,405,Not Allowed,Backend 2-832,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,293,0,0
1669125609660,314,Survey Scale,405,Not Allowed,Backend 2-1925,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,314,0,0
1669125609681,293,Survey Scale,405,Not Allowed,Backend 2-1497,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,293,0,0
1669125609688,286,Survey Scale,405,Not Allowed,Backend 2-1198,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,286,0,0
1669125609650,324,Survey Scale,405,Not Allowed,Backend 2-1232,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,324,0,0
1669125609650,324,Survey Scale,405,Not Allowed,Backend 2-960,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,324,0,0
1669125609650,324,Survey Scale,405,Not Allowed,Backend 2-1210,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,324,0,0
1669125609694,280,Survey Scale,405,Not Allowed,Backend 2-1195,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,280,0,0
1669125609669,305,Survey Scale,405,Not Allowed,Backend 2-553,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,305,0,0
1669125609694,280,Survey Scale,405,Not Allowed,Backend 2-1814,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,280,0,0
1669125609655,319,Survey Scale,405,Not Allowed,Backend 2-969,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,319,0,0
1669125609651,323,Survey Scale,405,Not Allowed,Backend 2-1226,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,323,0,0
1669125609694,280,Survey Scale,405,Not Allowed,Backend 2-1812,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,280,0,0
1669125609694,280,Survey Scale,405,Not Allowed,Backend 2-1815,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,280,0,0
1669125609695,281,Survey Scale,405,Not Allowed,Backend 2-527,text,false,,314,272,1552,3551,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609695,281,Survey Scale,405,Not Allowed,Backend 2-532,text,false,,314,272,1551,3550,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609702,274,Survey Scale,405,Not Allowed,Backend 2-859,text,false,,314,272,1550,3549,http://192.168.0.16/:8080/survey/scale,274,0,0
1669125609716,261,Survey Scale,405,Not Allowed,Backend 2-632,text,false,,314,272,1550,3549,http://192.168.0.16/:8080/survey/scale,261,0,0
1669125609703,274,Survey Scale,405,Not Allowed,Backend 2-697,text,false,,314,272,1550,3549,http://192.168.0.16/:8080/survey/scale,274,0,0
1669125609695,282,Survey Scale,405,Not Allowed,Backend 2-621,text,false,,314,272,1549,3547,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609706,271,Survey Scale,405,Not Allowed,Backend 2-861,text,false,,314,272,1548,3546,http://192.168.0.16/:8080/survey/scale,271,0,0
1669125609703,274,Survey Scale,405,Not Allowed,Backend 2-452,text,false,,314,272,1548,3546,http://192.168.0.16/:8080/survey/scale,274,0,0
1669125609696,281,Survey Scale,405,Not Allowed,Backend 2-524,text,false,,314,272,1547,3545,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609696,281,Survey Scale,405,Not Allowed,Backend 2-622,text,false,,314,272,1546,3544,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609688,290,Survey Scale,405,Not Allowed,Backend 2-1283,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,290,0,0
1669125609694,284,Survey Scale,405,Not Allowed,Backend 2-1199,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609671,307,Survey Scale,405,Not Allowed,Backend 2-1101,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,307,0,0
1669125609688,290,Survey Scale,405,Not Allowed,Backend 2-777,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,290,0,0
1669125609694,285,Survey Scale,405,Not Allowed,Backend 2-791,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609684,295,Survey Scale,405,Not Allowed,Backend 2-1091,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,295,0,0
1669125609702,277,Survey Scale,405,Not Allowed,Backend 2-1952,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609702,277,Survey Scale,405,Not Allowed,Backend 2-1931,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609702,277,Survey Scale,405,Not Allowed,Backend 2-944,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609697,282,Survey Scale,405,Not Allowed,Backend 2-766,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609697,282,Survey Scale,405,Not Allowed,Backend 2-1018,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609702,277,Survey Scale,405,Not Allowed,Backend 2-1467,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609694,285,Survey Scale,405,Not Allowed,Backend 2-1016,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609704,275,Survey Scale,405,Not Allowed,Backend 2-1485,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,275,0,0
1669125609702,277,Survey Scale,405,Not Allowed,Backend 2-1523,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609703,276,Survey Scale,405,Not Allowed,Backend 2-1234,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,276,0,0
1669125609694,285,Survey Scale,405,Not Allowed,Backend 2-1255,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609702,277,Survey Scale,405,Not Allowed,Backend 2-1521,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609706,273,Survey Scale,405,Not Allowed,Backend 2-1863,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,273,0,0
1669125609703,277,Survey Scale,405,Not Allowed,Backend 2-671,text,false,,314,272,1545,3543,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609696,284,Survey Scale,405,Not Allowed,Backend 2-1005,text,false,,314,272,1544,3542,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609703,277,Survey Scale,405,Not Allowed,Backend 2-634,text,false,,314,272,1544,3542,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609691,289,Survey Scale,405,Not Allowed,Backend 2-260,text,false,,314,272,1543,3541,http://192.168.0.16/:8080/survey/scale,289,0,0
1669125609697,284,Survey Scale,405,Not Allowed,Backend 2-1692,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609704,277,Survey Scale,405,Not Allowed,Backend 2-1599,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609696,285,Survey Scale,405,Not Allowed,Backend 2-1031,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609702,279,Survey Scale,405,Not Allowed,Backend 2-1522,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,279,0,0
1669125609703,278,Survey Scale,405,Not Allowed,Backend 2-1499,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,278,0,0
1669125609712,269,Survey Scale,405,Not Allowed,Backend 2-1033,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,269,0,0
1669125609712,269,Survey Scale,405,Not Allowed,Backend 2-1543,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,269,0,0
1669125609694,287,Survey Scale,405,Not Allowed,Backend 2-773,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,287,0,0
1669125609712,269,Survey Scale,405,Not Allowed,Backend 2-1370,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,269,0,0
1669125609697,284,Survey Scale,405,Not Allowed,Backend 2-1696,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609678,303,Survey Scale,405,Not Allowed,Backend 2-1430,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,303,0,0
1669125609700,281,Survey Scale,405,Not Allowed,Backend 2-750,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609697,284,Survey Scale,405,Not Allowed,Backend 2-1699,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609700,281,Survey Scale,405,Not Allowed,Backend 2-1534,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609694,288,Survey Scale,405,Not Allowed,Backend 2-1698,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,288,0,0
1669125609701,281,Survey Scale,405,Not Allowed,Backend 2-1517,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609697,285,Survey Scale,405,Not Allowed,Backend 2-1709,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609697,285,Survey Scale,405,Not Allowed,Backend 2-1690,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609700,282,Survey Scale,405,Not Allowed,Backend 2-755,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609701,281,Survey Scale,405,Not Allowed,Backend 2-1520,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609706,276,Survey Scale,405,Not Allowed,Backend 2-1825,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,276,0,0
1669125609700,282,Survey Scale,405,Not Allowed,Backend 2-776,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609700,282,Survey Scale,405,Not Allowed,Backend 2-1524,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609696,286,Survey Scale,405,Not Allowed,Backend 2-1693,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,286,0,0
1669125609701,281,Survey Scale,405,Not Allowed,Backend 2-1529,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,281,0,0
1669125609700,282,Survey Scale,405,Not Allowed,Backend 2-1541,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609700,283,Survey Scale,405,Not Allowed,Backend 2-748,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609700,283,Survey Scale,405,Not Allowed,Backend 2-1538,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609688,295,Survey Scale,405,Not Allowed,Backend 2-1711,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,295,0,0
1669125609700,283,Survey Scale,405,Not Allowed,Backend 2-1530,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609706,277,Survey Scale,405,Not Allowed,Backend 2-1619,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609700,283,Survey Scale,405,Not Allowed,Backend 2-1532,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609694,289,Survey Scale,405,Not Allowed,Backend 2-1697,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,289,0,0
1669125609699,284,Survey Scale,405,Not Allowed,Backend 2-1695,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609696,287,Survey Scale,405,Not Allowed,Backend 2-1384,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,287,0,0
1669125609700,283,Survey Scale,405,Not Allowed,Backend 2-743,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,283,0,0
1669125609707,276,Survey Scale,405,Not Allowed,Backend 2-1623,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,276,0,0
1669125609706,277,Survey Scale,405,Not Allowed,Backend 2-1057,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,277,0,0
1669125609701,282,Survey Scale,405,Not Allowed,Backend 2-775,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,282,0,0
1669125609680,303,Survey Scale,405,Not Allowed,Backend 2-1371,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,303,0,0
1669125609698,285,Survey Scale,405,Not Allowed,Backend 2-758,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609688,295,Survey Scale,405,Not Allowed,Backend 2-1686,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,295,0,0
1669125609698,286,Survey Scale,405,Not Allowed,Backend 2-1694,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,286,0,0
1669125609699,285,Survey Scale,405,Not Allowed,Backend 2-757,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,285,0,0
1669125609678,306,Survey Scale,405,Not Allowed,Backend 2-1015,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,306,0,0
1669125609676,309,Survey Scale,405,Not Allowed,Backend 2-462,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,308,0,0
1669125609675,310,Survey Scale,405,Not Allowed,Backend 2-450,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,310,0,0
1669125609716,269,Survey Scale,405,Not Allowed,Backend 2-623,text,false,,314,272,1542,3540,http://192.168.0.16/:8080/survey/scale,269,0,0
1669125609701,284,Survey Scale,405,Not Allowed,Backend 2-591,text,false,,314,272,1541,3539,http://192.168.0.16/:8080/survey/scale,284,0,0
1669125609680,305,Survey Scale,405,Not Allowed,Backend 2-1354,text,false,,314,272,1540,3538,http://192.168.0.16/:8080/survey/scale,305,0,0
1669125609671,315,Survey Scale,405,Not Allowed,Backend 2-1369,text,false,,314,272,1540,3538,http://192.168.0.16/:8080/survey/scale,315,0,0
1669125609688,298,Survey Scale,405,Not Allowed,Backend 2-1689,text,false,,314,272,1540,3538,http://192.168.0.16/:8080/survey/scale,298,0,0
